Seq,PassOrFail,Injection_Time,Filling_Time,Plasticizing_Time,Plasticizing_Position,Max_Injection_Speed,Max_Screw_RPM,Max_Switch_Over_Pressure,Max_Back_Pressure,Hopper_Temperature
4908,0,9.529999733,4.420000076,16.84000015,68.26000214,55.59999847,30.5,136.6999969,37.70000076,67.5
6564,1,9.449999809,4.329999924,16.93531928,68.83999634,60.8645401,30.8822689,136.8822649,36.44184427,67.17730647
7191,0,9.510000229,4.400000095,16.81999969,68.25,55.90000153,30.60000038,136.3000031,37.79999924,67.59999847
5025,1,1.059999943,0.930000007,12.92142213,53.5601791,128.3017805,30.80177681,116.1964419,55.70000076,66.00355507
5746,1,1.059999943,0.937416022,12.93775217,53.56775299,128.3000031,30.87415974,116.1483182,55.92584092,66.14831817
4005,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
5226,0,9.569999695,4.460000038,16.94000053,68.48999786,55.29999924,30.60000038,136.8000031,37.90000153,67.80000305
192,0,9.529999733,4.420000076,16.79000092,68.25,55.70000076,30.5,136.3000031,37.90000153,68.09999847
5182,0,9.609999657,4.489999771,16.82999992,68.58000183,55.29999924,30.5,136.8000031,37.79999924,65.90000153
6379,0,9.529999733,4.420000076,17.07999992,68.48000336,56.20000076,30.89999962,136.1999969,38.29999924,68.59999847
2431,0,9.600000381,4.489999771,16.86000061,68.59999847,55.40000153,30.79999924,136.8000031,38,67.09999847
6440,0,9.579999924,4.46999979,16.59000015,68.36000061,55,30.79999924,136.3999939,38.20000076,65.80000305
2893,1,1.059999943,0.931147532,12.99196736,53.56885236,128.3885197,30.89999962,116.0229502,55.72295136,66.19999695
7786,0,1.059999943,0.939999998,12.84000015,53.56999969,128.1999969,30.79999924,116.4000015,56.09999847,67
7588,0,9.569999695,4.449999809,16.61000061,68.33000183,55.20000076,30.79999924,136.5,37.90000153,65
7071,0,9.569999695,4.449999809,16.94000053,68.48999786,55.40000153,30.60000038,136.8000031,38,68.30000305
760,1,9.582583567,4.468389086,16.92000008,68.83999634,55.41610912,30.7419454,136.6838954,37.32583629,66.97416455
5869,0,9.529999733,4.420000076,17.10000038,68.48999786,56.20000076,30.79999924,136.3999939,38.5,69.30000305
7477,0,9.539999962,4.420000076,16.79000092,68.25,55.59999847,30.79999924,136.6000061,37.90000153,67
767,0,9.609999657,4.5,16.77000046,68.58000183,55.29999924,30.60000038,136.6000061,38,65.5
12,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
3956,0,9.630000114,4.510000229,16.79000092,68.61000061,55,30.79999924,137.1999969,38.20000076,64.90000153
4135,0,9.550000191,4.429999828,16.89999962,68.48999786,55.5,30.60000038,136.1999969,37.5,68
629,0,9.590000153,4.46999979,16.88999939,68.58000183,55.59999847,30.5,136.6000061,37.59999847,67.30000305
6477,0,9.56000042,4.440000057,16.92000008,68.83999634,55.79999924,30.79999924,136.1000061,36.70000076,67.40000153
1776,0,9.539999962,4.420000076,16.84000015,68.25,55.70000076,30.5,136.1999969,37.59999847,67.09999847
1841,0,9.510000229,4.400000095,16.87000084,68.25,56,30.60000038,136,37.40000153,67.69999695
3980,0,9.550000191,4.440000057,17.04999924,68.48000336,55.90000153,30.60000038,136.6000061,38.40000153,67.30000305
2446,0,9.600000381,4.480000019,16.88999939,68.59999847,55.5,30.5,137,37.70000076,68.69999695
4610,0,1.059999943,0.930000007,12.90999985,53.59000015,128.1999969,30.79999924,116.3000031,55.70000076,62.79999924
1648,0,9.520000458,4.409999847,17.11000061,68.48000336,56.29999924,30.79999924,136.1000061,37.70000076,70.19999695
3014,0,9.569999695,4.460000038,16.87000084,68.83999634,55.5,30.79999924,136.3999939,37.40000153,67
3594,0,9.619999886,4.5,16.55999947,68.33000183,54.70000076,30.70000076,137.1999969,38.5,65.09999847
704,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
1438,0,9.539999962,4.420000076,16.85000038,68.23999786,55.59999847,30.70000076,136.5,37.70000076,67.09999847
2781,0,9.600000381,4.480000019,16.81999969,68.58000183,55.40000153,30.5,136.8000031,37.90000153,66.40000153
135,0,9.590000153,4.46999979,16.82999992,68.58999634,55.5,30.39999962,136.6000061,38,66.69999695
981,0,9.569999695,4.449999809,16.61000061,68.33000183,55.29999924,30.70000076,136.3999939,37.79999924,65
1162,1,1.059999943,0.932327084,12.92232721,53.57534757,128.3000031,30.74654208,115.9698128,55.66981156,66.66037688
7243,1,1.059999943,0.930000007,12.93813471,53.58000183,128.3000031,30.88135052,116.2627045,55.78134996,65.80256815
3750,0,1.080000043,0.949999988,13.11999989,53.61999893,127.0999985,30.79999924,119.3000031,58.09999847,64
5710,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
5457,1,9.561421541,4.450710404,16.92284232,68.83999634,55.79999924,30.89999962,136.2426321,37.10710442,67.09999847
682,0,1.059999943,0.930000007,12.92000008,53.58000183,128.3000031,30.89999962,116,56.20000076,66.40000153
406,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
4697,0,9.539999962,4.429999828,17,68.5,56.09999847,30.79999924,136.5,38.40000153,67.69999695
1594,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
1052,1,1.059999943,0.939999998,12.94474721,53.58218045,128.0217912,30.79999924,116.5999985,56.4346306,64.39105072
1696,1,1.077032846,0.947032792,13.15813129,53.6140644,127.2593423,30.87032751,118.9109831,57.7813131,63.37360815
5324,1,1.059999943,0.939999998,12.88433327,53.58044426,128.1955614,30.85222105,116.4566655,56.31777406,65.53000465
7562,0,1.059999943,0.930000007,12.97000027,53.56999969,128.3000031,30.89999962,116,55.40000153,66.5
6734,1,1.080000043,0.949999988,13.14413098,53.61413085,127.0999985,30.89999962,119.0999985,58.01738106,64.34785386
5240,1,13.23883577,8.118835882,16.65795568,68.58999634,39.02509772,30.77613121,146.5010963,38.54553622,64.39204562
2090,1,1.059999943,0.93921869,12.88625058,53.5992173,128.0234395,30.79999924,116.7374981,56.6453091,64.15626173
4492,0,1.059999943,0.930000007,12.92000008,53.59000015,128.3000031,30.89999962,116,55.59999847,66
2602,0,9.56000042,4.440000057,16.87999916,68.48999786,55.40000153,30.60000038,136.6999969,37.70000076,69.30000305
3958,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
5828,1,1.059999943,0.939854671,12.99927336,53.57985647,128.2014503,30.89854635,116.3000031,55.89854823,66.48982719
7655,0,9.579999924,4.46999979,16.90999985,68.59999847,55.5,30.60000038,136.8000031,37.59999847,68.30000305
2929,1,1.059999943,0.939999998,12.89000034,53.59000015,128.1000061,30.89999962,116.6695767,56.34563012,65.14562993
2246,0,9.529999733,4.420000076,16.90999985,68.48999786,55.70000076,30.60000038,136.1000061,37.40000153,69.19999695
3894,1,9.581004444,4.46999979,16.93000031,68.83999634,55.5,30.86986477,136.4200851,37.51004482,67.03013523
2017,0,9.579999924,4.460000038,16.57999992,68.34999847,55.09999847,30.60000038,136.5,38.09999847,65.09999847
1874,1,1.059999943,0.930000007,12.93248762,53.56312274,128.3312191,30.86243725,116.1063417,55.63756275,65.75024793
2046,0,9.600000381,4.480000019,16.57999992,68.33000183,54.90000153,30.70000076,137,38.09999847,65.80000305
7260,0,9.579999924,4.46999979,16.87999916,68.86000061,55.40000153,30.70000076,136.8999939,37.59999847,67
1577,1,1.059999943,0.930000007,12.98445074,53.56805636,128.3805591,30.88056295,116.0388726,55.70000076,66.16112435
3202,0,9.600000381,4.480000019,16.57999992,68.33000183,54.90000153,30.79999924,137,38.09999847,65.40000153
6818,0,9.510000229,4.400000095,16.82999992,68.25,56,30.60000038,136.3000031,37.40000153,67.09999847
1723,0,9.569999695,4.460000038,16.54000092,68.36000061,55.20000076,30.79999924,136.1000061,37.90000153,64.90000153
648,0,9.590000153,4.46999979,16.90999985,68.56999969,55.5,30.60000038,136.8000031,37.59999847,68.19999695
1913,0,9.550000191,4.440000057,16.56999969,68.33999634,55.40000153,30.79999924,136.1999969,37.59999847,65.19999695
637,0,9.609999657,4.5,16.81999969,68.58000183,55.29999924,30.39999962,136.8999939,37.59999847,64.90000153
1225,1,9.445593829,4.329999924,16.942376,68.84880998,60.74405889,30.75594111,136.8881193,36.83564636,67.55941203
1810,0,9.579999924,4.460000038,16.57999992,68.33000183,55.09999847,30.60000038,136.6999969,37.79999924,64.59999847
2666,0,9.569999695,4.449999809,16.92000008,68.48999786,55.5,30.60000038,136.8000031,37.79999924,68.59999847
7746,1,1.059999943,0.932798128,12.90839418,53.58160612,128.3000031,30.82798058,116.1279793,56.11605727,66.63211393
1627,1,9.580123424,4.465061662,16.91518521,68.84493564,55.5,30.55061768,136.5506206,37.55061672,67.59629736
3391,0,9.579999924,4.46999979,16.59000015,68.33000183,55,30.70000076,136.5,38.29999924,64.90000153
3241,0,9.5,4.380000114,16.79999924,68.25,56.20000076,30.60000038,135.8000031,37,66.5
4735,0,9.510000229,4.389999866,16.79999924,68.26999664,56,30.70000076,136,37.59999847,67
48,0,9.619999886,4.5,16.76000023,68.59999847,55.20000076,30.60000038,136.8999939,37.79999924,64.5
5246,1,9.449999809,4.329999924,16.94983572,68.83999634,60.76775955,30.83387863,136.8338792,36.82896461,67.66120735
7716,1,9.575517855,4.455517493,16.92517272,68.83999634,55.6448239,30.64827532,136.3586323,37.31035068,67.39655109
2895,1,9.448723767,4.329999924,16.95489516,68.84254891,60.7127607,30.7872393,136.8255229,37.0234379,67.87239871
3568,0,1.059999943,0.930000007,12.96000004,53.59999847,128.3999939,30.79999924,115.8000031,55.5,65.30000305
3861,0,1.059999943,0.939999998,12.89999962,53.59000015,128.1000061,30.79999924,116.6999969,56.5,65.59999847
7155,0,1.059999943,0.939999998,12.97999954,53.58000183,128.1999969,30.89999962,116.4000015,56.20000076,67.19999695
7293,1,9.585543041,4.472771349,16.89831407,68.83999634,55.37228594,30.65542997,136.6554352,37.57228394,67.52285352
5162,0,9.600000381,4.489999771,16.59000015,68.33000183,54.90000153,30.89999962,136.8999939,38.59999847,66.40000153
7841,1,13.02061814,7.900618251,16.66944086,68.58999634,39.78311646,30.7416759,146.2139679,39.18870404,64.38056066
6138,0,1.059999943,0.939999998,12.93000031,53.56999969,128.1999969,30.89999962,116.4000015,56.09999847,66.5
2338,0,9.579999924,4.46999979,16.79999924,68.58999634,55.59999847,30.39999962,136.6000061,37.90000153,67
1812,0,9.619999886,4.510000229,16.88999939,68.59999847,55.20000076,30.5,137.1999969,38.29999924,67.09999847
4482,0,9.550000191,4.429999828,16.71999931,68.25,55.5,30.60000038,136.3999939,37.70000076,67
4602,0,9.609999657,4.489999771,16.82999992,68.58000183,55.29999924,30.5,136.8000031,37.79999924,65.90000153
4179,1,1.070000052,0.939999998,13.13000011,53.59999847,127.4000015,30.79999924,118.6183491,57.74494664,64.1513324
164,0,9.56000042,4.440000057,16.80999947,68.25,55.5,30.5,136.6999969,38,66.30000305
6662,0,9.550000191,4.429999828,17.01000023,68.48999786,56,30.79999924,136.3000031,38.40000153,68
3012,1,10.67184781,5.557266276,16.63079944,68.6008351,47.42983648,30.60836489,141.3825221,47.43857413,64.67927708
4842,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
7344,0,9.539999962,4.420000076,16.98999977,68.48000336,56.09999847,30.79999924,136.3999939,38.5,68.30000305
2955,1,9.588860652,4.474430154,16.90329048,68.83999634,55.35569789,30.68860513,136.68861,37.55569652,67.3569768
7882,0,9.600000381,4.480000019,16.52000046,68.34999847,54.90000153,30.79999924,136.8999939,38.40000153,64.80000305
1654,1,1.080000043,0.949999988,13.16434054,53.61434047,127.1434037,30.84340529,119.0565932,57.78681288,64.20934644
2601,1,9.579999924,4.460000038,16.95914685,68.84170146,55.77442792,30.89999962,136.7744314,37.19147677,67.15966543
756,0,9.590000153,4.46999979,16.61000061,68.36000061,55,30.79999924,136.3000031,38.29999924,65.69999695
2401,1,1.059999943,0.932930808,12.92293095,53.57414009,128.3000031,30.75861651,115.9879243,55.68792349,66.62415303
913,1,9.617449538,4.497449258,16.56080564,68.40013315,54.70336252,30.58255106,136.904697,38.35234687,65.16040847
7586,0,1.059999943,0.930000007,12.93000031,53.58000183,128.3999939,30.79999924,115.6999969,55.70000076,66
353,1,9.571886394,4.461886647,16.91433998,68.83999634,55.48113373,30.68113414,136.6000061,37.27546655,67.23206523
5147,0,9.520000458,4.400000095,16.78000069,68.25,55.90000153,30.39999962,136.3000031,37.59999847,66.09999847
7277,0,9.590000153,4.46999979,16.55999947,68.33999634,55,30.60000038,136.8000031,38.40000153,65.90000153
7814,0,9.569999695,4.449999809,16.92000008,68.83000183,55.70000076,30.60000038,136.3000031,37.29999924,66.19999695
5890,1,9.573802539,4.462535207,16.92000008,68.83999634,55.47464819,30.71267643,136.6253574,37.23802823,67.06197149
7666,0,9.529999733,4.420000076,17.04999924,68.48000336,56.20000076,30.89999962,136.1999969,38.20000076,68.40000153
3963,1,13.14567921,8.025679325,16.66285867,68.58999634,39.34869401,30.76142233,146.3785219,38.82010294,64.38714272
6886,1,1.059999943,0.930000007,12.94651929,53.56663007,128.3000031,30.86629759,116.0674028,55.76629785,65.60221243
3827,0,1.070000052,0.949999988,13.13000011,53.61000061,127.3000031,30.70000076,118.6999969,58,62.79999924
5388,0,9.550000191,4.429999828,17,68.48000336,56,30.70000076,136.5,38.29999924,68.30000305
4755,0,9.609999657,4.489999771,16.86000061,68.58000183,55.40000153,30.5,136.8000031,37.79999924,66.59999847
5975,0,9.569999695,4.449999809,16.59000015,68.33999634,55.20000076,30.79999924,136.5,37.70000076,65.80000305
5534,1,1.059999943,0.930000007,12.94162029,53.58081203,128.3918913,30.98379322,115.8162095,55.90810476,65.90810476
1096,1,1.059999943,0.932156871,12.93137213,53.5778445,128.3000031,30.87843088,116.3000031,55.82156839,65.76470358
798,1,9.579999924,4.46999979,16.91756512,68.83999634,55.46891321,30.80673807,136.4621722,37.53108679,67.24869904
1150,1,9.442879598,4.329999924,16.9315196,68.85423948,60.77120016,30.72879984,136.9424019,36.67279664,67.28799512
7259,0,9.590000153,4.46999979,16.87999916,68.48000336,55.20000076,30.60000038,136.8999939,38,68
6407,1,1.080000043,0.949999988,13.14378713,53.61378704,127.0999985,30.89999962,119.0999985,58.02425841,64.32722156
6975,0,9.529999733,4.420000076,16.81999969,68.23999786,55.79999924,30.60000038,136.6000061,37.79999924,66.5
1684,0,9.529999733,4.409999847,16.87000084,68.25,55.90000153,30.60000038,136.3999939,37.59999847,67.59999847
7818,0,11.47000027,3.359999895,19.80999947,59.75999832,64.59999847,30.39999962,129.1000061,22.39999962,38.70000076
70,0,9.619999886,4.510000229,16.82999992,68.58000183,55.09999847,30.5,137.1999969,38,66.5
1560,1,1.059999943,0.931016667,12.95186676,53.57304955,128.2695029,30.88983297,116.0813332,55.89149885,65.25766888
7919,1,1.080000043,0.949999988,13.16708031,53.61707973,127.1708004,30.87080256,119.0291965,57.8416074,63.96277264
1840,1,9.579835249,4.469835124,16.92983563,68.83999634,55.5,30.89670622,136.4032875,37.49505989,67.00164668
3436,0,9.600000381,4.489999771,16.54000092,68.34999847,54.79999924,30.79999924,136.8999939,38.40000153,65
2042,0,9.569999695,4.460000038,16.89999962,68.51000214,55.29999924,30.70000076,136.6000061,38.09999847,67.59999847
6598,1,9.673080544,4.55308053,16.5911369,68.65729489,53.83838761,30.58075805,137.2384798,38.30388528,65.11914746
407,1,1.059999943,0.939999998,12.93365037,53.56365162,128.3000031,30.88174876,116.1999969,55.95475376,66.21824885
3275,0,9.609999657,4.489999771,16.84000015,68.58999634,55.40000153,30.79999924,136.8000031,37.90000153,67.19999695
2879,0,9.56000042,4.449999809,16.89999962,68.86000061,55.70000076,30.89999962,136.1999969,37.09999847,67.09999847
7855,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
7663,1,9.584247227,4.46999979,16.93000031,68.83999634,55.5,30.77258376,136.4849432,37.54247141,67.12741748
3601,0,1.059999943,0.930000007,12.93000031,53.56000137,128.3000031,30.89999962,116.1999969,56.09999847,66
4756,0,9.550000191,4.440000057,16.88999939,68.48999786,55.5,30.60000038,136.1999969,37.70000076,68
2312,1,1.059999943,0.932160196,12.94271852,53.57648,128.2351967,30.87839762,116.172816,55.99441678,65.09757443
6505,0,9.569999695,4.460000038,16.62999916,68.34999847,55.29999924,30.89999962,136.3000031,37.90000153,65.80000305
2333,0,9.510000229,4.389999866,16.79999924,68.25,56,30.5,135.6000061,37.5,67.30000305
6311,0,9.510000229,4.400000095,16.81999969,68.25,56,30.70000076,136.1000061,37.20000076,67
7766,1,1.059999943,0.933352758,12.93664707,53.57329617,128.3000031,30.89999962,116.2664735,55.83352755,65.86763466
2777,0,1.059999943,0.930000007,12.97000027,53.59999847,128.5,30.79999924,116,55.70000076,65.80000305
785,0,9.550000191,4.440000057,17.06999969,68.48000336,56,30.79999924,136.6999969,38.29999924,69
7365,0,9.539999962,4.429999828,16.93000031,68.5,55.70000076,30.79999924,136.3000031,37.59999847,68.19999695
6617,0,9.590000153,4.46999979,16.60000038,68.33000183,54.90000153,30.89999962,136.6999969,38.09999847,65.30000305
2419,1,1.059999943,0.939999998,12.94458816,53.57445948,128.255412,30.84458778,116.3000031,55.90000153,66.22294185
495,0,9.539999962,4.429999828,16.84000015,68.26000214,55.59999847,30.60000038,136.5,37.90000153,67.5
1375,1,9.600000381,4.480000019,16.57999992,68.36000061,55,30.60000038,136.8000031,38.29999924,65.30000305
7521,1,1.080000043,0.949999988,13.16325079,53.61325093,127.1325066,30.83250803,119.0674903,57.76501834,64.30742123
4408,1,1.059999943,0.939999998,12.91334746,53.59000015,128.1722449,30.89999962,116.3832654,56.04979052,64.95550976
7168,0,9.590000153,4.46999979,16.62999916,68.33999634,55.09999847,30.89999962,136.6000061,38,65.30000305
309,1,9.443301211,4.329999924,16.92330171,68.85339609,60.83301555,30.76603149,136.9669824,36.43396864,67
5181,0,9.56000042,4.440000057,16.80999947,68.25,55.5,30.5,136.6999969,38,66.30000305
1755,1,9.569999695,4.460000038,16.90797167,68.84601169,55.5,30.57971902,136.5398618,37.38042223,67.58112544
2961,0,9.510000229,4.389999866,16.80999947,68.25,56.09999847,30.5,136,37.5,68
2165,1,9.571755885,4.461756144,16.89824343,68.84824195,55.48243877,30.51756156,136.5175626,37.51756123,67.8824403
4794,0,9.609999657,4.489999771,16.61000061,68.36000061,54.79999924,30.70000076,136.6999969,38.40000153,65.30000305
1179,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
2917,0,9.5,4.389999866,16.80999947,68.26000214,56.09999847,30.60000038,136.1000061,37.20000076,66.80000305
